maintenance_id,start_time,end_time,machine_id,line_id,technician_id,maintenance_type_id,related_failure_id,duration_minutes,labor_cost,parts_cost,part_id,part_quantity,total_cost
835,2023-08-12 23:39:00,2023-08-13 07:00:00,4,1,3,2,224,441,2572,3600,4,3,6172
836,2023-08-13 10:30:00,2023-08-13 11:08:00,12,3,6,1,,38,203,0,,0,203
837,2023-08-14 01:44:00,2023-08-14 05:00:00,1,1,9,2,225,196,1274,12500,9,1,13774
838,2023-08-14 17:47:00,2023-08-14 18:07:00,9,3,2,1,,20,123,1200,4,1,1323
839,2023-08-15 14:32:00,2023-08-15 15:31:00,1,1,8,1,,59,413,0,,0,413
840,2023-08-17 06:08:00,2023-08-17 08:45:00,2,1,8,1,,157,1099,110000,17,2,111099
841,2023-08-18 06:34:00,2023-08-18 08:00:00,11,3,9,2,226,86,559,12500,9,1,13059
842,2023-08-19 08:03:00,2023-08-19 08:29:00,7,2,5,1,,26,152,0,,0,152
843,2023-08-19 18:03:00,2023-08-20 00:00:00,10,3,4,2,227,357,1904,42000,16,1,43904
844,2023-08-19 21:37:00,2023-08-19 23:00:00,3,1,4,2,228,83,443,0,,0,443
845,2023-08-20 21:43:00,2023-08-20 22:26:00,4,1,4,1,,43,229,0,,0,229
846,2023-08-21 09:16:00,2023-08-21 10:10:00,10,3,6,1,,54,288,0,,0,288
847,2023-08-21 10:34:00,2023-08-21 14:00:00,2,1,9,2,229,206,1339,47000,20,1,48339
848,2023-08-21 19:56:00,2023-08-21 20:23:00,11,3,9,1,,27,176,7000,5,2,7176
849,2023-08-22 18:56:00,2023-08-22 19:40:00,5,2,3,1,,44,257,0,,0,257
850,2023-08-23 15:36:00,2023-08-23 16:33:00,6,2,6,1,,57,304,0,,0,304
851,2023-08-23 19:30:00,2023-08-23 20:07:00,3,1,8,1,,37,259,19500,12,1,19759
852,2023-08-23 20:09:00,2023-08-23 22:00:00,8,2,3,2,230,111,648,0,,0,648
853,2023-08-24 16:51:00,2023-08-24 17:20:00,12,3,3,1,,29,169,0,,0,169
854,2023-08-25 08:48:00,2023-08-25 09:13:00,8,2,9,1,,25,162,0,,0,162
855,2023-08-26 13:00:00,2023-08-26 13:30:00,1,1,10,1,,30,195,16000,13,1,16195
856,2023-08-26 15:14:00,2023-08-26 16:09:00,9,3,5,1,,55,321,0,,0,321
857,2023-08-27 04:57:00,2023-08-27 09:00:00,6,2,5,2,231,243,1418,60000,18,1,61418
858,2023-08-28 01:15:00,2023-08-28 06:00:00,9,3,3,2,232,285,1662,0,,0,1662
859,2023-08-31 06:39:00,2023-08-31 07:30:00,2,1,3,1,,51,298,0,,0,298
860,2023-09-01 18:02:00,2023-09-01 18:43:00,7,2,3,1,,41,239,0,,0,239
861,2023-09-02 19:11:00,2023-09-02 19:31:00,11,3,9,1,,20,130,18500,10,1,18630
862,2023-09-02 19:14:00,2023-09-02 19:58:00,4,1,8,1,,44,308,0,,0,308
863,2023-09-02 19:39:00,2023-09-03 00:00:00,7,2,7,2,233,261,1522,110000,17,2,111522
864,2023-09-02 21:43:00,2023-09-02 22:31:00,10,3,8,1,,48,336,29400,14,3,29736
865,2023-09-03 12:20:00,2023-09-03 12:57:00,5,2,4,1,,37,197,0,,0,197
866,2023-09-03 12:32:00,2023-09-03 13:14:00,3,1,6,1,,42,224,4200,6,1,4424
867,2023-09-04 17:23:00,2023-09-04 17:59:00,12,3,8,1,,36,252,0,,0,252
868,2023-09-05 07:22:00,2023-09-05 08:12:00,1,1,4,1,,50,267,126000,16,3,126267
869,2023-09-06 06:18:00,2023-09-06 07:12:00,9,3,9,1,,54,351,1200,4,1,1551
870,2023-09-06 15:37:00,2023-09-06 16:00:00,6,2,10,1,,23,150,0,,0,150
871,2023-09-07 08:36:00,2023-09-07 09:12:00,8,2,8,1,,36,252,3200,8,1,3452
872,2023-09-11 00:50:00,2023-09-11 04:00:00,1,1,6,2,234,190,1013,0,,0,1013
873,2023-09-11 21:29:00,2023-09-12 04:00:00,2,1,3,2,235,391,2281,48000,13,3,50281
874,2023-09-12 04:47:00,2023-09-12 09:00:00,6,2,10,2,236,253,1644,900,3,1,2544
875,2023-09-12 11:38:00,2023-09-12 15:00:00,11,3,4,2,237,202,1077,900,3,1,1977
876,2023-09-12 16:54:00,2023-09-12 17:14:00,7,2,9,1,,20,130,12500,9,1,12630
877,2023-09-12 19:43:00,2023-09-12 20:22:00,4,1,5,1,,39,228,0,,0,228
878,2023-09-13 18:58:00,2023-09-13 23:03:00,7,2,11,1,,245,3471,0,,0,3471
879,2023-09-13 19:50:00,2023-09-13 20:20:00,11,3,8,1,,30,210,0,,0,210
880,2023-09-13 20:07:00,2023-09-13 21:05:00,2,1,3,1,,58,338,19500,12,1,19838
881,2023-09-14 04:20:00,2023-09-14 07:00:00,12,3,9,2,238,160,1040,2400,2,1,3440
882,2023-09-14 11:38:00,2023-09-14 12:08:00,5,2,8,1,,30,210,39000,12,2,39210
883,2023-09-14 15:55:00,2023-09-14 19:00:00,4,1,7,2,239,185,1079,32000,13,2,33079
884,2023-09-15 14:27:00,2023-09-15 14:52:00,10,3,2,1,,25,154,0,,0,154
885,2023-09-15 19:28:00,2023-09-16 02:00:00,8,2,8,2,240,392,2744,0,,0,2744
886,2023-09-15 21:18:00,2023-09-15 22:13:00,3,1,3,1,,55,321,0,,0,321
887,2023-09-17 06:13:00,2023-09-17 07:06:00,9,3,8,1,,53,371,2400,2,1,2771
888,2023-09-17 16:41:00,2023-09-17 20:00:00,5,2,3,2,241,199,1161,4200,6,1,5361
889,2023-09-18 02:54:00,2023-09-18 05:00:00,10,3,10,2,242,126,819,900,3,1,1719
890,2023-09-18 18:32:00,2023-09-18 19:18:00,8,2,10,1,,46,299,0,,0,299
891,2023-09-18 20:42:00,2023-09-18 21:25:00,12,3,2,1,,43,265,0,,0,265
892,2023-09-18 21:25:00,2023-09-18 21:46:00,1,1,2,1,,21,130,0,,0,130
893,2023-09-20 01:10:00,2023-09-20 04:00:00,3,1,8,2,243,170,1190,37000,10,2,38190
894,2023-09-20 09:16:00,2023-09-20 09:42:00,6,2,5,1,,26,152,0,,0,152
895,2023-09-22 07:16:00,2023-09-22 07:47:00,7,2,7,1,,31,181,2400,2,1,2581
896,2023-09-22 11:47:00,2023-09-22 12:28:00,4,1,7,1,,41,239,3200,8,1,3439
897,2023-09-24 04:44:00,2023-09-24 07:00:00,9,3,8,2,244,136,952,60000,18,1,60952
898,2023-09-24 18:31:00,2023-09-24 22:00:00,7,2,9,2,245,209,1358,6400,8,2,7758
899,2023-09-25 16:49:00,2023-09-25 17:20:00,2,1,2,1,,31,191,0,,0,191
900,2023-09-25 20:16:00,2023-09-25 21:08:00,11,3,6,1,,52,277,6400,8,2,6677
901,2023-09-26 06:46:00,2023-09-26 07:10:00,3,1,5,1,,24,140,0,,0,140
902,2023-09-26 15:46:00,2023-09-26 19:00:00,6,2,6,2,246,194,1035,0,,0,1035
903,2023-09-27 10:25:00,2023-09-27 11:20:00,10,3,6,1,,55,293,3200,8,1,3493
904,2023-09-27 19:18:00,2023-09-27 19:41:00,5,2,7,1,,23,134,0,,0,134
905,2023-09-28 08:32:00,2023-09-28 13:00:00,11,3,6,2,247,268,1429,60000,18,1,61429
906,2023-09-29 20:22:00,2023-09-29 21:02:00,8,2,6,1,,40,213,0,,0,213
907,2023-09-30 12:20:00,2023-09-30 12:43:00,12,3,8,1,,23,161,0,,0,161
908,2023-09-30 12:24:00,2023-09-30 14:49:00,11,3,6,1,,145,773,38000,19,1,38773
909,2023-09-30 13:58:00,2023-09-30 14:46:00,9,3,4,1,,48,256,0,,0,256
910,2023-10-01 10:36:00,2023-10-01 11:27:00,1,1,8,1,,51,357,0,,0,357
911,2023-10-02 13:04:00,2023-10-02 15:07:00,1,1,9,1,,123,799,3200,8,1,3999
912,2023-10-03 16:07:00,2023-10-03 16:45:00,7,2,2,1,,38,234,0,,0,234
913,2023-10-04 19:02:00,2023-10-04 19:45:00,6,2,6,1,,43,229,0,,0,229
914,2023-10-06 10:01:00,2023-10-06 10:44:00,4,1,9,1,,43,280,0,,0,280
915,2023-10-07 00:59:00,2023-10-07 07:00:00,2,1,9,2,248,361,2346,16000,13,1,18346
916,2023-10-08 10:29:00,2023-10-08 11:18:00,2,1,10,1,,49,318,0,,0,318
917,2023-10-08 15:01:00,2023-10-08 15:23:00,3,1,8,1,,22,154,60000,18,1,60154
918,2023-10-08 21:38:00,2023-10-08 22:33:00,5,2,9,1,,55,358,0,,0,358
919,2023-10-09 05:19:00,2023-10-09 14:00:00,4,1,8,2,249,521,3647,4800,7,1,8447
920,2023-10-09 13:22:00,2023-10-09 13:47:00,11,3,7,1,,25,146,0,,0,146
921,2023-10-10 06:48:00,2023-10-10 07:47:00,9,3,4,1,,59,315,7200,2,3,7515
922,2023-10-11 11:41:00,2023-10-11 12:12:00,10,3,7,1,,31,181,0,,0,181
923,2023-10-11 14:34:00,2023-10-11 15:12:00,1,1,4,1,,38,203,0,,0,203
924,2023-10-11 18:36:00,2023-10-11 19:28:00,8,2,9,1,,52,338,0,,0,338
925,2023-10-11 20:49:00,2023-10-11 21:20:00,12,3,2,1,,31,191,0,,0,191
926,2023-10-12 06:15:00,2023-10-12 10:00:00,7,2,10,2,250,225,1462,18500,10,1,19962
927,2023-10-13 07:54:00,2023-10-13 11:00:00,9,3,5,2,251,186,1085,8400,6,2,9485
928,2023-10-13 18:44:00,2023-10-13 19:38:00,7,2,9,1,,54,351,0,,0,351
929,2023-10-13 19:18:00,2023-10-14 00:00:00,12,3,7,2,252,282,1645,19500,12,1,21145
930,2023-10-15 12:51:00,2023-10-15 13:14:00,6,2,9,1,,23,150,0,,0,150
931,2023-10-16 17:45:00,2023-10-17 03:00:00,3,1,6,2,253,555,2960,4800,7,1,7760
932,2023-10-17 02:06:00,2023-10-17 07:00:00,11,3,8,2,254,294,2058,0,,0,2058
933,2023-10-18 21:12:00,2023-10-18 21:48:00,4,1,9,1,,36,234,0,,0,234
934,2023-10-18 21:46:00,2023-10-18 22:28:00,2,1,6,1,,42,224,12500,9,1,12724
935,2023-10-20 11:36:00,2023-10-20 12:03:00,11,3,10,1,,27,176,0,,0,176
936,2023-10-21 09:04:00,2023-10-21 10:00:00,3,1,7,1,,56,327,0,,0,327
937,2023-10-21 16:27:00,2023-10-21 17:18:00,12,3,2,1,,51,314,0,,0,314
938,2023-10-22 06:35:00,2023-10-22 06:57:00,5,2,10,1,,22,143,0,,0,143
939,2023-10-23 16:06:00,2023-10-23 21:00:00,1,1,1,2,255,294,2695,55500,10,3,58195
940,2023-10-23 21:01:00,2023-10-24 03:00:00,10,3,8,2,256,359,2513,42000,16,1,44513
941,2023-10-24 04:06:00,2023-10-24 10:00:00,4,1,9,2,257,354,2301,0,,0,2301
942,2023-10-24 06:04:00,2023-10-24 06:50:00,9,3,7,1,,46,268,0,,0,268
943,2023-10-24 13:53:00,2023-10-24 14:45:00,1,1,9,1,,52,338,0,,0,338
944,2023-10-24 16:16:00,2023-10-24 16:39:00,8,2,10,1,,23,150,0,,0,150
945,2023-10-25 09:22:00,2023-10-25 12:50:00,6,2,3,1,,208,1213,0,,0,1213
946,2023-10-25 21:44:00,2023-10-25 22:23:00,7,2,9,1,,39,254,2400,4,2,2654
947,2023-10-26 19:17:00,2023-10-26 19:55:00,6,2,4,1,,38,203,0,,0,203
948,2023-10-27 09:22:00,2023-10-27 12:00:00,6,2,7,2,258,158,922,60000,18,1,60922
949,2023-10-30 01:03:00,2023-10-30 04:00:00,11,3,2,2,259,177,1092,3500,5,1,4592
950,2023-10-30 14:02:00,2023-10-30 17:00:00,8,2,9,2,260,178,1157,0,,0,1157
951,2023-10-31 06:37:00,2023-10-31 10:00:00,9,3,6,2,261,203,1083,3600,4,3,4683
952,2023-10-31 07:52:00,2023-10-31 08:46:00,3,1,5,1,,54,315,0,,0,315
953,2023-11-01 03:38:00,2023-11-01 06:00:00,2,1,2,2,262,142,876,0,,0,876
954,2023-11-01 07:29:00,2023-11-01 08:06:00,4,1,7,1,,37,216,0,,0,216
955,2023-11-01 16:05:00,2023-11-01 17:03:00,5,2,5,1,,58,338,55500,10,3,55838
956,2023-11-01 19:01:00,2023-11-01 19:31:00,2,1,4,1,,30,160,0,,0,160
957,2023-11-02 09:50:00,2023-11-02 17:00:00,5,2,2,2,263,430,2652,38000,19,1,40652
958,2023-11-03 10:19:00,2023-11-03 10:57:00,8,2,4,1,,38,203,8400,6,2,8603
959,2023-11-03 10:41:00,2023-11-03 11:07:00,12,3,3,1,,26,152,0,,0,152
960,2023-11-04 18:37:00,2023-11-04 19:04:00,7,2,5,1,,27,158,0,,0,158
961,2023-11-05 15:43:00,2023-11-05 16:13:00,10,3,2,1,,30,185,0,,0,185
962,2023-11-05 20:45:00,2023-11-05 21:23:00,6,2,7,1,,38,222,0,,0,222
963,2023-11-06 16:48:00,2023-11-06 17:15:00,1,1,5,1,,27,158,900,3,1,1058
964,2023-11-07 21:34:00,2023-11-07 22:12:00,9,3,10,1,,38,247,0,,0,247
965,2023-11-09 10:50:00,2023-11-09 11:11:00,11,3,9,1,,21,136,0,,0,136
966,2023-11-11 04:11:00,2023-11-11 07:00:00,7,2,9,2,264,169,1098,1800,1,1,2898
967,2023-11-11 11:43:00,2023-11-11 12:26:00,3,1,2,1,,43,265,0,,0,265
968,2023-11-13 18:24:00,2023-11-13 19:16:00,4,1,7,1,,52,303,0,,0,303
969,2023-11-14 07:37:00,2023-11-14 08:30:00,2,1,3,1,,53,309,0,,0,309
970,2023-11-14 13:03:00,2023-11-14 13:41:00,12,3,9,1,,38,247,0,,0,247
971,2023-11-15 01:23:00,2023-11-15 05:00:00,12,3,8,2,265,217,1519,0,,0,1519
972,2023-11-15 06:59:00,2023-11-15 07:20:00,5,2,6,1,,21,112,0,,0,112
973,2023-11-15 22:16:00,2023-11-16 05:00:00,6,2,9,2,266,404,2626,47000,20,1,49626
974,2023-11-16 07:49:00,2023-11-16 08:20:00,10,3,4,1,,31,165,0,,0,165
975,2023-11-16 10:41:00,2023-11-16 11:17:00,8,2,6,1,,36,192,19600,14,2,19792
976,2023-11-17 06:25:00,2023-11-17 07:23:00,7,2,6,1,,58,309,0,,0,309
977,2023-11-17 17:08:00,2023-11-17 19:00:00,10,3,3,2,267,112,653,22000,11,1,22653
978,2023-11-19 17:29:00,2023-11-19 18:26:00,6,2,6,1,,57,304,0,,0,304
979,2023-11-19 19:34:00,2023-11-19 20:18:00,1,1,4,1,,44,235,0,,0,235
980,2023-11-20 20:03:00,2023-11-20 20:45:00,9,3,3,1,,42,245,0,,0,245
981,2023-11-21 12:27:00,2023-11-21 13:03:00,11,3,7,1,,36,210,9800,14,1,10010
982,2023-11-22 19:55:00,2023-11-22 20:37:00,3,1,2,1,,42,259,0,,0,259
983,2023-11-23 13:10:00,2023-11-23 13:51:00,4,1,4,1,,41,219,4800,2,2,5019
984,2023-11-23 17:07:00,2023-11-23 21:00:00,11,3,9,2,268,233,1514,2400,2,1,3914
985,2023-11-24 01:08:00,2023-11-24 06:00:00,3,1,8,2,269,292,2044,0,,0,2044
986,2023-11-25 07:33:00,2023-11-25 14:00:00,1,1,9,2,270,387,2516,48000,13,3,50516
987,2023-11-25 16:10:00,2023-11-25 16:32:00,12,3,4,1,,22,117,0,,0,117
988,2023-11-26 08:33:00,2023-11-26 09:30:00,2,1,2,1,,57,352,0,,0,352
989,2023-11-26 17:05:00,2023-11-26 21:53:00,8,2,5,1,,288,1680,0,,0,1680
990,2023-11-27 12:17:00,2023-11-27 13:08:00,10,3,2,1,,51,314,4200,6,1,4514
991,2023-11-28 08:11:00,2023-11-28 13:37:00,12,3,8,1,,326,2282,0,,0,2282
992,2023-11-28 11:22:00,2023-11-28 17:00:00,4,1,9,2,271,338,2197,7000,5,2,9197
993,2023-11-28 16:31:00,2023-11-28 17:11:00,5,2,9,1,,40,260,0,,0,260
994,2023-11-29 03:52:00,2023-11-29 08:00:00,2,1,8,2,272,248,1736,38000,19,1,39736
995,2023-11-29 18:17:00,2023-11-29 18:54:00,1,1,3,1,,37,216,0,,0,216
996,2023-11-29 20:38:00,2023-11-30 04:17:00,3,1,6,1,,459,2448,4800,7,1,7248
997,2023-11-29 21:40:00,2023-11-29 22:34:00,8,2,3,1,,54,315,0,,0,315
998,2023-12-01 06:41:00,2023-12-01 07:09:00,7,2,9,1,,28,182,0,,0,182
999,2023-12-02 16:06:00,2023-12-02 18:50:00,10,3,9,1,,164,1066,0,,0,1066
1000,2023-12-02 17:50:00,2023-12-02 23:00:00,9,3,8,2,273,310,2170,6400,8,2,8570
1001,2023-12-02 21:18:00,2023-12-02 22:13:00,6,2,8,1,,55,385,60000,18,1,60385
1002,2023-12-03 06:11:00,2023-12-03 07:02:00,4,1,7,1,,51,298,0,,0,298
1003,2023-12-03 08:16:00,2023-12-03 08:49:00,3,1,10,1,,33,215,32000,13,2,32215
1004,2023-12-03 13:37:00,2023-12-03 14:24:00,11,3,3,1,,47,274,0,,0,274
1005,2023-12-06 16:48:00,2023-12-06 17:09:00,12,3,2,1,,21,130,84000,16,2,84130
1006,2023-12-07 01:48:00,2023-12-07 04:00:00,10,3,3,2,274,132,770,60000,18,1,60770
1007,2023-12-07 06:21:00,2023-12-07 08:00:00,5,2,2,2,275,99,610,60000,18,1,60610
1008,2023-12-07 20:02:00,2023-12-07 20:59:00,10,3,4,1,,57,304,3500,5,1,3804
1009,2023-12-08 18:11:00,2023-12-08 22:00:00,8,2,8,2,276,229,1603,0,,0,1603
1010,2023-12-09 00:00:00,2023-12-09 05:00:00,3,1,3,2,277,300,1750,0,,0,1750
1011,2023-12-09 08:53:00,2023-12-09 09:15:00,5,2,7,1,,22,128,4800,7,1,4928
1012,2023-12-09 19:54:00,2023-12-09 20:30:00,2,1,6,1,,36,192,42000,16,1,42192
1013,2023-12-11 17:40:00,2023-12-11 18:06:00,8,2,10,1,,26,169,9800,14,1,9969
1014,2023-12-11 21:40:00,2023-12-11 22:35:00,1,1,2,1,,55,339,55000,17,1,55339
1015,2023-12-12 12:32:00,2023-12-12 13:09:00,6,2,5,1,,37,216,0,,0,216
1016,2023-12-13 19:30:00,2023-12-14 01:00:00,1,1,2,2,278,330,2035,47000,20,1,49035
1017,2023-12-14 07:15:00,2023-12-14 07:53:00,9,3,4,1,,38,203,0,,0,203
1018,2023-12-14 18:24:00,2023-12-14 19:22:00,3,1,10,1,,58,377,0,,0,377
1019,2023-12-15 09:41:00,2023-12-15 16:00:00,7,2,2,2,279,379,2337,0,,0,2337
1020,2023-12-16 09:32:00,2023-12-16 10:01:00,4,1,9,1,,29,188,0,,0,188
1021,2023-12-17 08:51:00,2023-12-17 09:14:00,11,3,7,1,,23,134,3200,8,1,3334
1022,2023-12-17 17:53:00,2023-12-17 18:42:00,12,3,5,1,,49,286,0,,0,286
1023,2023-12-20 12:43:00,2023-12-20 13:04:00,5,2,7,1,,21,122,0,,0,122
1024,2023-12-20 13:22:00,2023-12-20 20:00:00,6,2,10,2,280,398,2587,8400,6,2,10987
1025,2023-12-21 06:29:00,2023-12-21 07:20:00,10,3,6,1,,51,272,0,,0,272
1026,2023-12-22 06:46:00,2023-12-22 14:00:00,2,1,9,2,281,434,2821,3600,4,3,6421
1027,2023-12-22 16:27:00,2023-12-22 16:57:00,6,2,10,1,,30,195,0,,0,195
1028,2023-12-23 09:09:00,2023-12-23 09:45:00,2,1,2,1,,36,222,42000,16,1,42222
1029,2023-12-24 06:13:00,2023-12-24 06:53:00,1,1,5,1,,40,233,0,,0,233
1030,2023-12-25 07:36:00,2023-12-25 08:08:00,8,2,5,1,,32,187,0,,0,187
1031,2023-12-25 09:15:00,2023-12-25 09:42:00,9,3,2,1,,27,166,84000,16,2,84166
1032,2023-12-26 19:03:00,2023-12-26 19:48:00,3,1,3,1,,45,262,19500,12,1,19762
1033,2023-12-27 11:05:00,2023-12-27 14:00:00,4,1,8,2,282,175,1225,22000,11,1,23225
1034,2023-12-27 16:01:00,2023-12-27 21:00:00,11,3,3,2,283,299,1744,12500,9,1,14244
1035,2023-12-28 06:42:00,2023-12-28 07:37:00,11,3,5,1,,55,321,2400,2,1,2721
1036,2023-12-28 08:19:00,2023-12-28 10:00:00,10,3,7,2,284,101,589,4200,6,1,4789
1037,2023-12-28 20:55:00,2023-12-28 23:00:00,9,3,5,2,285,125,729,0,,0,729
1038,2023-12-29 02:18:00,2023-12-29 07:00:00,12,3,8,2,286,282,1974,5400,1,3,7374
1039,2023-12-29 12:58:00,2023-12-29 15:00:00,7,2,9,2,287,122,793,0,,0,793
1040,2023-12-30 08:33:00,2023-12-30 09:15:00,5,2,5,1,,42,245,0,,0,245
1041,2023-12-30 14:31:00,2023-12-30 15:00:00,12,3,9,1,,29,188,0,,0,188
1042,2024-01-01 06:27:00,2024-01-01 11:06:00,1,1,5,1,,279,1628,0,,0,1628
1043,2024-01-01 19:12:00,2024-01-01 19:58:00,10,3,5,1,,46,268,0,,0,268
1044,2024-01-02 09:04:00,2024-01-02 13:48:00,7,2,10,1,,284,1846,18500,10,1,20346
1045,2024-01-02 10:59:00,2024-01-02 16:54:00,2,1,3,1,,355,2071,1200,4,1,3271
1046,2024-01-03 11:58:00,2024-01-03 17:59:00,11,3,3,1,,361,2106,16000,13,1,18106
1047,2024-01-04 11:00:00,2024-01-04 14:30:00,9,3,9,1,,210,1365,0,,0,1365
1048,2024-01-04 11:44:00,2024-01-04 12:36:00,6,2,2,1,,52,321,0,,0,321
1049,2024-01-04 17:52:00,2024-01-04 18:22:00,9,3,6,1,,30,160,9800,14,1,9960
1050,2024-01-05 06:32:00,2024-01-05 07:03:00,1,1,4,1,,31,165,0,,0,165
1051,2024-01-05 09:23:00,2024-01-05 09:47:00,2,1,3,1,,24,140,0,,0,140
1052,2024-01-05 21:08:00,2024-01-05 21:36:00,8,2,7,1,,28,163,0,,0,163
1053,2024-01-06 06:40:00,2024-01-06 07:12:00,4,1,2,1,,32,197,18500,10,1,18697
1054,2024-01-08 12:12:00,2024-01-08 12:42:00,7,2,4,1,,30,160,900,3,1,1060
1055,2024-01-08 18:20:00,2024-01-08 22:00:00,3,1,8,2,288,220,1540,0,,0,1540
1056,2024-01-08 21:16:00,2024-01-08 22:11:00,11,3,8,1,,55,385,0,,0,385
1057,2024-01-09 16:05:00,2024-01-09 16:42:00,3,1,6,1,,37,197,0,,0,197
1058,2024-01-09 18:55:00,2024-01-09 19:51:00,12,3,7,1,,56,327,0,,0,327
1059,2024-01-10 19:25:00,2024-01-10 21:00:00,5,2,2,2,289,95,586,8700,15,1,9286
1060,2024-01-12 12:52:00,2024-01-12 13:26:00,10,3,5,1,,34,198,0,,0,198
1061,2024-01-12 15:35:00,2024-01-12 15:59:00,5,2,10,1,,24,156,0,,0,156
1062,2024-01-13 13:20:00,2024-01-13 18:00:00,9,3,3,2,290,280,1633,19500,12,1,21133
1063,2024-01-16 17:16:00,2024-01-16 17:41:00,9,3,2,1,,25,154,1200,4,1,1354
1064,2024-01-17 09:47:00,2024-01-17 10:33:00,6,2,7,1,,46,268,38000,19,1,38268
1065,2024-01-17 11:55:00,2024-01-17 12:36:00,8,2,2,1,,41,253,0,,0,253
1066,2024-01-19 07:12:00,2024-01-19 07:42:00,2,1,4,1,,30,160,44000,11,2,44160
1067,2024-01-19 08:53:00,2024-01-19 09:20:00,1,1,3,1,,27,158,60000,18,1,60158
1068,2024-01-19 19:06:00,2024-01-20 00:54:00,5,2,7,1,,348,2030,37500,9,3,39530
1069,2024-01-20 04:53:00,2024-01-20 09:00:00,12,3,9,2,291,247,1605,19500,12,1,21105
1070,2024-01-20 09:25:00,2024-01-20 10:06:00,4,1,8,1,,41,287,0,,0,287
1071,2024-01-20 09:40:00,2024-01-20 10:37:00,3,1,3,1,,57,332,0,,0,332
1072,2024-01-20 18:45:00,2024-01-20 19:05:00,7,2,9,1,,20,130,0,,0,130
1073,2024-01-20 22:16:00,2024-01-21 01:00:00,11,3,8,2,293,164,1148,37000,10,2,38148
1074,2024-01-20 22:42:00,2024-01-21 02:00:00,6,2,8,2,292,198,1386,47000,20,1,48386
1075,2024-01-21 10:48:00,2024-01-21 14:47:00,4,1,9,1,,239,1554,32000,13,2,33554
1076,2024-01-21 19:18:00,2024-01-21 20:12:00,11,3,9,1,,54,351,3200,8,1,3551
1077,2024-01-23 11:56:00,2024-01-23 12:35:00,12,3,3,1,,39,228,0,,0,228
1078,2024-01-23 19:29:00,2024-01-23 20:04:00,5,2,2,1,,35,216,60000,18,1,60216
1079,2024-01-25 04:16:00,2024-01-25 07:00:00,8,2,3,2,294,164,957,110000,17,2,110957
1080,2024-01-25 15:36:00,2024-01-25 16:15:00,10,3,2,1,,39,240,0,,0,240
1081,2024-01-26 10:32:00,2024-01-26 15:00:00,7,2,8,2,295,268,1876,1800,3,2,3676
1082,2024-01-27 11:58:00,2024-01-27 18:00:00,1,1,5,2,296,362,2112,2400,2,1,4512
1083,2024-01-28 22:22:00,2024-01-29 00:00:00,9,3,1,2,297,98,898,55000,17,1,55898
1084,2024-01-29 12:54:00,2024-01-29 13:29:00,2,1,7,1,,35,204,9800,14,1,10004
1085,2024-01-30 07:46:00,2024-01-30 09:00:00,2,1,5,2,298,74,432,0,,0,432
1086,2024-01-30 10:24:00,2024-01-30 11:21:00,3,1,8,1,,57,399,0,,0,399
1087,2024-01-30 14:27:00,2024-01-30 15:00:00,9,3,6,1,,33,176,4200,6,1,4376
1088,2024-01-30 16:38:00,2024-01-30 17:06:00,6,2,6,1,,28,149,8400,6,2,8549
1089,2024-01-30 18:22:00,2024-01-30 19:15:00,8,2,10,1,,53,344,0,,0,344
1090,2024-01-31 11:19:00,2024-01-31 16:00:00,4,1,9,2,299,281,1826,5400,1,3,7226
1091,2024-02-02 08:11:00,2024-02-02 08:38:00,7,2,9,1,,27,176,22000,11,1,22176
1092,2024-02-02 17:00:00,2024-02-02 17:37:00,11,3,9,1,,37,240,0,,0,240
1093,2024-02-02 19:32:00,2024-02-02 20:19:00,1,1,2,1,,47,290,0,,0,290
1094,2024-02-04 07:16:00,2024-02-04 10:00:00,3,1,9,2,300,164,1066,0,,0,1066
1095,2024-02-04 16:40:00,2024-02-04 17:15:00,12,3,3,1,,35,204,0,,0,204
1096,2024-02-05 13:19:00,2024-02-05 13:41:00,5,2,8,1,,22,154,18500,10,1,18654
1097,2024-02-07 08:22:00,2024-02-07 15:00:00,11,3,7,2,301,398,2322,120000,18,2,122322
1098,2024-02-07 13:00:00,2024-02-07 13:56:00,10,3,7,1,,56,327,0,,0,327
1099,2024-02-08 02:12:00,2024-02-08 09:00:00,6,2,5,2,302,408,2380,0,,0,2380
1100,2024-02-09 09:09:00,2024-02-09 09:31:00,6,2,2,1,,22,136,0,,0,136
1101,2024-02-11 06:49:00,2024-02-11 07:27:00,9,3,7,1,,38,222,2400,4,2,2622
1102,2024-02-11 07:14:00,2024-02-11 08:07:00,4,1,8,1,,53,371,0,,0,371
1103,2024-02-11 13:03:00,2024-02-11 13:47:00,2,1,4,1,,44,235,4800,7,1,5035
1104,2024-02-12 07:02:00,2024-02-12 07:49:00,8,2,7,1,,47,274,7000,5,2,7274
1105,2024-02-12 08:49:00,2024-02-12 11:00:00,10,3,1,2,303,131,1201,0,,0,1201
1106,2024-02-12 20:11:00,2024-02-12 20:38:00,11,3,9,1,,27,176,4800,7,1,4976
1107,2024-02-13 15:21:00,2024-02-13 16:01:00,3,1,10,1,,40,260,0,,0,260
1108,2024-02-14 05:28:00,2024-02-14 07:00:00,2,1,9,2,304,92,598,1200,4,1,1798
1109,2024-02-15 14:01:00,2024-02-15 14:32:00,12,3,9,1,,31,202,0,,0,202
1110,2024-02-16 10:44:00,2024-02-16 11:15:00,7,2,2,1,,31,191,0,,0,191
